record_id,tokenizer_name,test_name,baseline_token_count,char_count,compression_ratio,estimated_cost,fertility_rate,max_pieces_per_word,mean_tokens_per_sentence,nsl,oov_count,oov_rate,pieces_per_word,sentence_count,token_count,word_count,input_categories_json,input_metadata_json,output_metadata_json
opensubtitles-609,llama-sp,fragmentation,,,,,,2,,,,,2.0,,2,1,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""مولاتــي""}","{""fragment_count"": 1, ""has_offsets"": true, ""offset_count"": 2}"
opensubtitles-1383,llama-sp,fragmentation,,,,,,2,,,,,1.1428571428571428,,16,14,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""رفع الضرائب على القرويين الفقراء رغبةً لملأ قلعته بأروع الأشياء""}","{""fragment_count"": 14, ""has_offsets"": true, ""offset_count"": 16}"
opensubtitles-8445,llama-sp,fragmentation,,,,,,3,,,,,1.5,,21,14,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لكي اخفف من غضبها العشاء على حسابي""}","{""fragment_count"": 14, ""has_offsets"": true, ""offset_count"": 21}"
opensubtitles-5435,llama-sp,fragmentation,,,,,,2,,,,,2.0,,4,2,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""(جو غون)""}","{""fragment_count"": 2, ""has_offsets"": true, ""offset_count"": 4}"
opensubtitles-1194,llama-sp,fragmentation,,,,,,3,,,,,2.0,,6,3,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""ماذا ؟""}","{""fragment_count"": 3, ""has_offsets"": true, ""offset_count"": 6}"
opensubtitles-3361,llama-sp,fragmentation,,,,,,2,,,,,1.3333333333333333,,4,3,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""على الأرجح أنها معدات صيد""}","{""fragment_count"": 3, ""has_offsets"": true, ""offset_count"": 4}"
opensubtitles-7330,llama-sp,fragmentation,,,,,,5,,,,,4.5,,9,2,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""\""بالنسبةلي ،يمكنأنيكون لكفقط\"".""}","{""fragment_count"": 2, ""has_offsets"": true, ""offset_count"": 9}"
opensubtitles-1036,llama-sp,fragmentation,,,,,,5,,,,,3.5,,7,2,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": """"}","{""fragment_count"": 2, ""has_offsets"": true, ""offset_count"": 7}"
opensubtitles-6299,llama-sp,fragmentation,,,,,,2,,,,,2.0,,2,1,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""إذهب""}","{""fragment_count"": 1, ""has_offsets"": true, ""offset_count"": 2}"
opensubtitles-256,llama-sp,fragmentation,,,,,,3,,,,,1.5,,9,6,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""وبعد ذلك، ظَهرَ الجدولُ النفّاث ثانية.""}","{""fragment_count"": 6, ""has_offsets"": true, ""offset_count"": 9}"
opensubtitles-646,llama-sp,fragmentation,,,,,,2,,,,,1.6666666666666667,,5,3,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""فرسـان الـ جراستون ؟""}","{""fragment_count"": 3, ""has_offsets"": true, ""offset_count"": 5}"
opensubtitles-4267,llama-sp,fragmentation,,,,,,3,,,,,1.4444444444444444,,13,9,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""إذا كنت تريد أن تكون هكذا فلابأس""}","{""fragment_count"": 9, ""has_offsets"": true, ""offset_count"": 13}"
opensubtitles-4379,llama-sp,fragmentation,,,,,,2,,,,,1.2857142857142858,,9,7,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""بالله عليكم - هل أنت جاد؟""}","{""fragment_count"": 7, ""has_offsets"": true, ""offset_count"": 9}"
opensubtitles-5705,llama-sp,fragmentation,,,,,,2,,,,,1.4285714285714286,,10,7,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""صحيح ؟""}","{""fragment_count"": 7, ""has_offsets"": true, ""offset_count"": 10}"
opensubtitles-1716,llama-sp,fragmentation,,,,,,3,,,,,1.375,,11,8,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""والدك لص ! كاذب""}","{""fragment_count"": 8, ""has_offsets"": true, ""offset_count"": 11}"
opensubtitles-1415,llama-sp,fragmentation,,,,,,1,,,,,1.0,,4,4,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""# قرية صغيرة، قرية الهدوء ساكنها #""}","{""fragment_count"": 4, ""has_offsets"": true, ""offset_count"": 4}"
opensubtitles-9107,llama-sp,fragmentation,,,,,,2,,,,,1.1,,11,10,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لقد قابلتُ عمّي""}","{""fragment_count"": 10, ""has_offsets"": true, ""offset_count"": 11}"
opensubtitles-8575,llama-sp,fragmentation,,,,,,2,,,,,1.5,,3,2,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""،الآن""}","{""fragment_count"": 2, ""has_offsets"": true, ""offset_count"": 3}"
opensubtitles-1960,llama-sp,fragmentation,,,,,,3,,,,,3.0,,3,1,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": """"}","{""fragment_count"": 1, ""has_offsets"": true, ""offset_count"": 3}"
opensubtitles-9036,llama-sp,fragmentation,,,,,,4,,,,,1.5,,27,18,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""السيّد \""هان\"" سوف يجدهُ و وقتها سوف أسحقهُ""}","{""fragment_count"": 18, ""has_offsets"": true, ""offset_count"": 27}"
opensubtitles-9007,llama-sp,fragmentation,,,,,,3,,,,,1.3,,13,10,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""حدّد نفسك بأن تكون مُسجل فحسب""}","{""fragment_count"": 10, ""has_offsets"": true, ""offset_count"": 13}"
opensubtitles-5076,llama-sp,fragmentation,,,,,,3,,,,,1.25,,15,12,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""..رأيت بعض الأمور لذا لا يمكنني الوثوق به كثيراً""}","{""fragment_count"": 12, ""has_offsets"": true, ""offset_count"": 15}"
opensubtitles-465,llama-sp,fragmentation,,,,,,3,,,,,1.3181818181818181,,29,22,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""أنا لا أَعْرفُ لماذا، لَكنِّي عَرفتُ مباشرة أنه كَانَ أبي , تَمَدُّد على الوجه في الماءِ , فقط يغادر.""}","{""fragment_count"": 22, ""has_offsets"": true, ""offset_count"": 29}"
opensubtitles-8147,llama-sp,fragmentation,,,,,,3,,,,,1.7142857142857142,,12,7,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""سوف اذهب و امسك بشبح المزهرية""}","{""fragment_count"": 7, ""has_offsets"": true, ""offset_count"": 12}"
opensubtitles-1426,llama-sp,fragmentation,,,,,,3,,,,,1.375,,11,8,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""حسنًا، أظن أنّي فقدت شيئًا ! الأمر وما فيه أنّي لا أتذكر ما هو""}","{""fragment_count"": 8, ""has_offsets"": true, ""offset_count"": 11}"
opensubtitles-5687,llama-sp,fragmentation,,,,,,2,,,,,1.2,,12,10,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""كيف توفي شاب مثلك ؟""}","{""fragment_count"": 10, ""has_offsets"": true, ""offset_count"": 12}"
opensubtitles-9917,llama-sp,fragmentation,,,,,,3,,,,,1.3,,13,10,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هل تعتقدي أني أحببت المجيء و البحث عنكِ ؟""}","{""fragment_count"": 10, ""has_offsets"": true, ""offset_count"": 13}"
opensubtitles-1733,llama-sp,fragmentation,,,,,,2,,,,,1.3333333333333333,,4,3,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""أأنت قاسٍ لدرجة أنّك لن تدع فتاة تعطي والدها قبلة الوداع؟""}","{""fragment_count"": 3, ""has_offsets"": true, ""offset_count"": 4}"
opensubtitles-4104,llama-sp,fragmentation,,,,,,3,,,,,2.5,,5,2,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""فهي جميلة""}","{""fragment_count"": 2, ""has_offsets"": true, ""offset_count"": 5}"
opensubtitles-7472,llama-sp,fragmentation,,,,,,3,,,,,1.7142857142857142,,12,7,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""غونغ شيل لقد جلبت شاي القرفة""}","{""fragment_count"": 7, ""has_offsets"": true, ""offset_count"": 12}"
opensubtitles-5758,llama-sp,fragmentation,,,,,,2,,,,,1.5,,3,2,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""أي نوع من الفساتين ؟""}","{""fragment_count"": 2, ""has_offsets"": true, ""offset_count"": 3}"
opensubtitles-9951,llama-sp,fragmentation,,,,,,3,,,,,1.5,,21,14,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لا أعتقد أنني سوف أعرف حتى أذهب""}","{""fragment_count"": 14, ""has_offsets"": true, ""offset_count"": 21}"
opensubtitles-7232,llama-sp,fragmentation,,,,,,3,,,,,2.0,,8,4,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""سوف أجن حقاً""}","{""fragment_count"": 4, ""has_offsets"": true, ""offset_count"": 8}"
opensubtitles-2848,llama-sp,fragmentation,,,,,,3,,,,,2.0,,4,2,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""(أنا (جاستون""}","{""fragment_count"": 2, ""has_offsets"": true, ""offset_count"": 4}"
opensubtitles-5106,llama-sp,fragmentation,,,,,,3,,,,,3.0,,3,1,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""إذهبي""}","{""fragment_count"": 1, ""has_offsets"": true, ""offset_count"": 3}"
opensubtitles-797,llama-sp,fragmentation,,,,,,2,,,,,1.2,,6,5,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هذا يعني أنهم لن يصلوو إلى هنا قبل 30 دقيقة""}","{""fragment_count"": 5, ""has_offsets"": true, ""offset_count"": 6}"
opensubtitles-2478,llama-sp,fragmentation,,,,,,3,,,,,1.6,,8,5,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""حمدًا لله قضيت آخر خمسة أيام !""}","{""fragment_count"": 5, ""has_offsets"": true, ""offset_count"": 8}"
opensubtitles-2472,llama-sp,fragmentation,,,,,,2,,,,,1.125,,9,8,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""كلما أغمضت عيناي أتخيل (موريس) متقطعًا به السبل وحيدًا""}","{""fragment_count"": 8, ""has_offsets"": true, ""offset_count"": 9}"
opensubtitles-8743,llama-sp,fragmentation,,,,,,3,,,,,1.5,,6,4,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""جُندي ترك الخدمة""}","{""fragment_count"": 4, ""has_offsets"": true, ""offset_count"": 6}"
opensubtitles-6204,llama-sp,fragmentation,,,,,,2,,,,,1.2222222222222223,,11,9,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""فقط مجموعة أشياء غريبة""}","{""fragment_count"": 9, ""has_offsets"": true, ""offset_count"": 11}"
opensubtitles-8491,llama-sp,fragmentation,,,,,,3,,,,,1.2222222222222223,,33,27,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""أثناء العملية، قلبهُ توقّـفَ لِــوَهلة ولكن، لِــحُسن الحظ عاد النّـبضُ مرة أخرى و تُقام العمليّة الآن""}","{""fragment_count"": 27, ""has_offsets"": true, ""offset_count"": 33}"
opensubtitles-7668,llama-sp,fragmentation,,,,,,2,,,,,1.25,,5,4,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هل الرئيس هنا ؟""}","{""fragment_count"": 4, ""has_offsets"": true, ""offset_count"": 5}"
opensubtitles-7885,llama-sp,fragmentation,,,,,,2,,,,,1.3333333333333333,,4,3,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""حقا؟""}","{""fragment_count"": 3, ""has_offsets"": true, ""offset_count"": 4}"
opensubtitles-4514,llama-sp,fragmentation,,,,,,3,,,,,2.0,,4,2,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""ماذا ؟""}","{""fragment_count"": 2, ""has_offsets"": true, ""offset_count"": 4}"
opensubtitles-5890,llama-sp,fragmentation,,,,,,2,,,,,1.3333333333333333,,4,3,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": "". يبدو هذا""}","{""fragment_count"": 3, ""has_offsets"": true, ""offset_count"": 4}"
opensubtitles-4963,llama-sp,fragmentation,,,,,,3,,,,,2.3333333333333335,,7,3,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""(تي كونغ شيل)""}","{""fragment_count"": 3, ""has_offsets"": true, ""offset_count"": 7}"
opensubtitles-5818,llama-sp,fragmentation,,,,,,2,,,,,2.0,,2,1,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""من قد تكون ؟""}","{""fragment_count"": 1, ""has_offsets"": true, ""offset_count"": 2}"
opensubtitles-772,llama-sp,fragmentation,,,,,,3,,,,,1.5,,9,6,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""...إذاً دعينـا ننتهي الآن""}","{""fragment_count"": 6, ""has_offsets"": true, ""offset_count"": 9}"
opensubtitles-8314,llama-sp,fragmentation,,,,,,2,,,,,1.1666666666666667,,7,6,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""اذن هل لذيك موعد؟""}","{""fragment_count"": 6, ""has_offsets"": true, ""offset_count"": 7}"
opensubtitles-2582,llama-sp,fragmentation,,,,,,2,,,,,1.1666666666666667,,7,6,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""كنت أخطو على أصابع قدميه كثيرًا""}","{""fragment_count"": 6, ""has_offsets"": true, ""offset_count"": 7}"
opensubtitles-1756,llama-sp,fragmentation,,,,,,2,,,,,1.25,,5,4,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""(بيل) !""}","{""fragment_count"": 4, ""has_offsets"": true, ""offset_count"": 5}"
opensubtitles-93,llama-sp,fragmentation,,,,,,4,,,,,1.5833333333333333,,19,12,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هو قمعيُ، لذا سرعة الريحَ تزِيدُ بينما الهواء يُصبحُ معصوراً.""}","{""fragment_count"": 12, ""has_offsets"": true, ""offset_count"": 19}"
opensubtitles-7498,llama-sp,fragmentation,,,,,,2,,,,,2.0,,2,1,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""سيدي""}","{""fragment_count"": 1, ""has_offsets"": true, ""offset_count"": 2}"
opensubtitles-491,llama-sp,fragmentation,,,,,,2,,,,,1.2222222222222223,,11,9,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""عندما ضَربوا الجوَّ , الأورورا مَخْلُوقةُ.""}","{""fragment_count"": 9, ""has_offsets"": true, ""offset_count"": 11}"
opensubtitles-8056,llama-sp,fragmentation,,,,,,3,,,,,1.6,,8,5,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لا تعودي اليه""}","{""fragment_count"": 5, ""has_offsets"": true, ""offset_count"": 8}"
opensubtitles-9908,llama-sp,fragmentation,,,,,,2,,,,,1.125,,9,8,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": "". أنا حقاً أنتهت علاقتي بهذا الشخص""}","{""fragment_count"": 8, ""has_offsets"": true, ""offset_count"": 9}"
opensubtitles-2782,llama-sp,fragmentation,,,,,,2,,,,,2.0,,2,1,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""مرحبًا""}","{""fragment_count"": 1, ""has_offsets"": true, ""offset_count"": 2}"
opensubtitles-10031,llama-sp,fragmentation,,,,,,3,,,,,2.6666666666666665,,8,3,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""[تاي يي ريونغ]""}","{""fragment_count"": 3, ""has_offsets"": true, ""offset_count"": 8}"
opensubtitles-4809,llama-sp,fragmentation,,,,,,2,,,,,1.1666666666666667,,7,6,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""ألا تعتقد أن السائقة كانت ثملة؟""}","{""fragment_count"": 6, ""has_offsets"": true, ""offset_count"": 7}"
opensubtitles-6138,llama-sp,fragmentation,,,,,,3,,,,,1.6,,16,10,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": "". هناك شيء أخر أنا رفضته""}","{""fragment_count"": 10, ""has_offsets"": true, ""offset_count"": 16}"
opensubtitles-4162,llama-sp,fragmentation,,,,,,2,,,,,1.3,,13,10,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""نعم نحن بالفعل وشكراً لك لسماحك لي بالبقاء""}","{""fragment_count"": 10, ""has_offsets"": true, ""offset_count"": 13}"
opensubtitles-8738,llama-sp,fragmentation,,,,,,2,,,,,2.0,,2,1,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لِمَاذا؟""}","{""fragment_count"": 1, ""has_offsets"": true, ""offset_count"": 2}"
opensubtitles-5433,llama-sp,cost,,,,8.1e-05,,,,,,,,,27,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""..ركبتِ في سيارتي، جئتِ لمجموعتي والان تجرؤين على دقّ جرس منزلي؟""}",{}
opensubtitles-8008,llama-sp,cost,,,,1.5e-05,,,,,,,,,5,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""من التقيتي؟""}",{}
opensubtitles-5149,llama-sp,cost,,,,6e-06,,,,,,,,,2,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لا؟""}",{}
opensubtitles-8517,llama-sp,cost,,,,3.6e-05,,,,,,,,,12,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""،لأنني كنت أنظر لكِ فقط""}",{}
opensubtitles-7721,llama-sp,cost,,,,3.9e-05,,,,,,,,,13,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""الا تريد ان تعرف بمشاعرها اتجاهك؟""}",{}
opensubtitles-5640,llama-sp,cost,,,,3e-05,,,,,,,,,10,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""أنا لن أعمل هنا كـ سكرتيرتك ؟""}",{}
opensubtitles-7365,llama-sp,cost,,,,1.8e-05,,,,,,,,,6,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""\"" مالذي أعنيه لك \""""}",{}
opensubtitles-9312,llama-sp,cost,,,,7.8e-05,,,,,,,,,26,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لكنها تقول إنني لم أفعل و إننا كنا نتسلي فقط""}",{}
opensubtitles-9621,llama-sp,cost,,,,5.7e-05,,,,,,,,,19,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": "".... أنت تقول كنت أحاول أن أجد شريك هي جو ؟""}",{}
opensubtitles-5771,llama-sp,cost,,,,2.7e-05,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هل هذه غرفة الحفيد الميت ؟""}",{}
opensubtitles-7279,llama-sp,cost,,,,2.1000000000000002e-05,,,,,,,,,7,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""...... يجب أن أصنع شئ ما معها""}",{}
opensubtitles-3849,llama-sp,cost,,,,6e-06,,,,,,,,,2,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""James...""}",{}
opensubtitles-192,llama-sp,cost,,,,3.6e-05,,,,,,,,,12,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""نحن سَنَهْدفُ إلى السرعةِ للجدولِ النفّاثِ.""}",{}
opensubtitles-4688,llama-sp,cost,,,,4.2000000000000004e-05,,,,,,,,,14,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""انه مثل \""هذه كيفية معرفتي بك\""""}",{}
opensubtitles-634,llama-sp,cost,,,,4.8e-05,,,,,,,,,16,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""وليـست لديك أي أوامر""}",{}
opensubtitles-4226,llama-sp,cost,,,,2.1000000000000002e-05,,,,,,,,,7,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""أصبح (جوني) يفعل أي شيئ الآن""}",{}
opensubtitles-8910,llama-sp,cost,,,,3.2999999999999996e-05,,,,,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لا بأس إذا كان ليس لديك واحد""}",{}
opensubtitles-8255,llama-sp,cost,,,,5.4e-05,,,,,,,,,18,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""بما انها هدية من خطيبتك فاتركه هنا""}",{}
opensubtitles-332,llama-sp,cost,,,,6.3e-05,,,,,,,,,21,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""قُلتُ، ' بيت جونسن لَيسَ هنا , بيتنا لَيسَ هنا.""}",{}
opensubtitles-1180,llama-sp,cost,,,,3.2999999999999996e-05,,,,,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": """"}",{}
opensubtitles-9379,llama-sp,cost,,,,3e-05,,,,,,,,,10,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هذه فرصة رائعة !""}",{}
opensubtitles-7381,llama-sp,cost,,,,2.4e-05,,,,,,,,,8,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لقد أخبرني بأنه يحبها أكثر""}",{}
opensubtitles-4638,llama-sp,cost,,,,3.6e-05,,,,,,,,,12,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لقد كان شخصاً يحدق بي""}",{}
opensubtitles-9940,llama-sp,cost,,,,2.7e-05,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""الآن، أَخْـبرنِـي أن أغرُب عن وجهك فحسب""}",{}
opensubtitles-10734,llama-sp,cost,,,,4.4999999999999996e-05,,,,,,,,,15,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""سوف يكون من الخطير أن يأتي شيءٌ ما وأنتِ تقودي السيارة""}",{}
opensubtitles-7242,llama-sp,cost,,,,2.7e-05,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""ليس لدي ما أقوله""}",{}
opensubtitles-3873,llama-sp,cost,,,,3.6e-05,,,,,,,,,12,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""Some rand to get you through the first few weeks.""}",{}
opensubtitles-4407,llama-sp,cost,,,,2.7e-05,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لم تعود ( كارولينا) هل عادت؟""}",{}
opensubtitles-9239,llama-sp,cost,,,,5.7e-05,,,,,,,,,19,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هل أنا حقاً شربت هذه و بقيت معكِ هنا ؟""}",{}
opensubtitles-5368,llama-sp,cost,,,,2.7e-05,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""..أريد الذهاب، لكن""}",{}
opensubtitles-106,llama-sp,cost,,,,6.3e-05,,,,,,,,,21,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""خمسون ميل في السّاعة , عاصفة جيدة , الأشجار وخطوط الكهرباء أسفل , البيوت تَضرّرتْ.""}",{}
opensubtitles-3501,llama-sp,cost,,,,9e-06,,,,,,,,,3,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""إستمر بالمشي""}",{}
opensubtitles-5752,llama-sp,cost,,,,1.8e-05,,,,,,,,,6,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""ماذا تفعلين الآن ؟""}",{}
opensubtitles-6450,llama-sp,cost,,,,2.1000000000000002e-05,,,,,,,,,7,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""هل تريد أن تتزوجها؟""}",{}
opensubtitles-9933,llama-sp,cost,,,,4.2000000000000004e-05,,,,,,,,,14,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""ترجمة""}",{}
opensubtitles-5193,llama-sp,cost,,,,2.7e-05,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لهذا قمنا بجولة وسلمنا على كل الموظفون""}",{}
opensubtitles-58,llama-sp,cost,,,,8.400000000000001e-05,,,,,,,,,28,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""الطاقة الحادّة للشمسِ تُسخّنُ الهواءَ , الذي يَرتفعُ في الأعمدةِ الضخمةِ , مصّ في الرياحِ السطحيّةِ القويَّةِ مِنْ الشمالِ والجنوبِ.""}",{}
opensubtitles-5175,llama-sp,cost,,,,1.8e-05,,,,,,,,,6,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""تحب ذلك""}",{}
opensubtitles-609,llama-sp,cost,,,,6e-06,,,,,,,,,2,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""مولاتــي""}",{}
opensubtitles-1383,llama-sp,cost,,,,4.8e-05,,,,,,,,,16,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""رفع الضرائب على القرويين الفقراء رغبةً لملأ قلعته بأروع الأشياء""}",{}
opensubtitles-8445,llama-sp,cost,,,,6.3e-05,,,,,,,,,21,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""لكي اخفف من غضبها العشاء على حسابي""}",{}
opensubtitles-5435,llama-sp,cost,,,,1.2e-05,,,,,,,,,4,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""(جو غون)""}",{}
opensubtitles-1194,llama-sp,cost,,,,1.8e-05,,,,,,,,,6,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""ماذا ؟""}",{}
opensubtitles-3361,llama-sp,cost,,,,1.2e-05,,,,,,,,,4,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""على الأرجح أنها معدات صيد""}",{}
opensubtitles-7330,llama-sp,cost,,,,2.7e-05,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""\""بالنسبةلي ،يمكنأنيكون لكفقط\"".""}",{}
opensubtitles-1036,llama-sp,cost,,,,2.1000000000000002e-05,,,,,,,,,7,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": """"}",{}
opensubtitles-6299,llama-sp,cost,,,,6e-06,,,,,,,,,2,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""إذهب""}",{}
opensubtitles-256,llama-sp,cost,,,,2.7e-05,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""وبعد ذلك، ظَهرَ الجدولُ النفّاث ثانية.""}",{}
opensubtitles-646,llama-sp,cost,,,,1.5e-05,,,,,,,,,5,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""فرسـان الـ جراستون ؟""}",{}
opensubtitles-4267,llama-sp,cost,,,,3.9e-05,,,,,,,,,13,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""إذا كنت تريد أن تكون هكذا فلابأس""}",{}
opensubtitles-4379,llama-sp,cost,,,,2.7e-05,,,,,,,,,9,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""بالله عليكم - هل أنت جاد؟""}",{}
opensubtitles-5705,llama-sp,cost,,,,3e-05,,,,,,,,,10,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""صحيح ؟""}",{}
opensubtitles-1716,llama-sp,cost,,,,3.2999999999999996e-05,,,,,,,,,11,,"{""source"": ""huggingface"", ""split"": ""train""}","{""non_english"": ""والدك لص ! كاذب""}",{}
